,domain,num_iframes,has_social_media,num_images,has_og_tag,has_twitter_tag,has_description,has_keywords,keywords_in_tag,description_in_tag,contains digit,contains hyphen,length,novelty tld,contains news,newsy domain,has domain ip,domain asn,domain geoloc,domain validated,has expired,self signed,cert lifetime,san length,issuer country,issuer org,san contains wildcard,has cert,creation elapsed time,time to expiration,time from updated,whois lifetime,domain proxy,registrar,registrant country,registrant org,nameserver sld,nameserver asn,nameserver geoloc,target
226,rambler.ru,4,True,21,True,True,True,True,"['новости, новости сегодня, новости сейчас, медийный портал, электронная почта, поиск информации в интернете']","['Рамблер — медийный портал. Поиск информации в интернете, электронная почта, погода, новости России и мира, развлекательные и коммуникационные сервисы']",False,False,10,False,False,False,True,24638,RU,True,False,False,397.0,1.0,BE,GlobalSign nv-sa,True,True,8196.0,1974.0,,10170.0,False,RU-CENTER-RU,,"Rambler Internet Holding, LLC","8, 2a02.",,,disinformation
227,theconservativetreehouse.com,0,,,True,True,True,False,,['Rag Tag Bunch of Conservative Misfits - Contact Info: TheLastRefuge@reagan.com'],False,False,28,False,False,True,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,2706.0,1677.0,-1335.0,4383.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",cloudflare.com,13335,None,disinformation
228,mako.co.il,22,True,273,True,False,True,False,,"['mako  פורטל התוכן הפופולארי בישראל. התכנים הכי מעודכנים של חדשות 12, תכניות קשת, מחשבים ואינטרנט, אוכל, ספורט ועוד. כל מה שהכי מעניין בארץ ובעולם']",False,False,10,True,False,False,True,396982,US,True,False,False,365.0,1.0,US,SSL.com,True,True,,2537.0,,,N/A,Domain The Net Technologies Ltd,,,bezeqint.net,8551,IL,disinformation
229,lastampa.it,2,False,196,True,True,True,True,['La Stampa'],"['Segui le ultime notizie de La Stampa e rimani aggiornato su tutti i fatti di cronaca, politica, economia e molto altro in Italia e nel mondo.']",False,False,11,False,False,False,True,None,US,True,False,False,394.0,59.0,US,Amazon,False,True,8437.0,1851.0,-1501.0,10288.0,N/A,Gandi SAS,,,n.,,,disinformation
230,maariv.co.il,47,True,276,True,False,True,True,"['מעריב, סופהשבוע, פוסט, דה-פוסט, maariv, ngrhc']","['האתר הרשמי של עיתון מעריב, כל חדשות היום מהארץ ומהעולם במקום אחד. מבזקי חדשות, כתבות כלכלה, ספורט, רכילות, בריאות, טכנולוגיה מהארץ ומהעולם.']",False,False,12,True,False,False,True,13335,None,True,False,False,397.0,1.0,US,"GoDaddy.com, Inc.",True,True,,1931.0,,,N/A,Domain The Net Technologies Ltd,,,cloudflare.com,13335,US,disinformation
231,otempo.com.br,4,True,192,True,False,True,False,,"['Portal do Jornal O Tempo, de Belo Horizonte, em Minas Gerais. Clique aqui e fique bem informado.']",False,False,13,True,False,False,True,1930,PT,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,8227.0,4922.0,-1263.0,13149.0,N/A,,,,,,,disinformation
232,ibtimes.co.in,7,True,60,True,True,True,False,,"['Latest top news, Breaking news India and exclusive current updates from sports, entertainment, technology, auto and political news from India and around the world.']",False,False,13,True,False,True,True,15169,US,True,False,False,365.0,1.0,GB,Sectigo Limited,True,True,4828.0,2112.0,-14.0,6940.0,N/A,Sree Jain Infotech dba bookandhost.com,IN,,googledomains.com,15169,US,disinformation
233,rubaltic.ru,2,False,3,False,False,True,True,"['аналитика, страны балтии, прибалтика, аналитика, политика, статьи, обзоры, события, мнения, политические партии латвии, михаил хазин, нил ушаков, саммит, грибаускайте, граница, дружба, война, конфликт, кризис, политика, экономика, культура, энергетика, история, образование, эксперт, инфографика, статья, неграждане, международные отношения, политики, президент, премьер, министр, европарламент, сейм, ес, рига, центр согласия, таллин, вильнюс, партия труда, грибаускайте, восточное партнёрство, националисты, марши, русский вопрос, меньшинства, русские, русский язык, рубалтик, рубалтик ру, новости, аналитика, аналитический портал, аналитический портал о Балтийском регионе, балтийский регион, балтрегион, прибалтика, Балтия, Калининград, анклав, Калининград, эксперты, мнение экспертов, литва, латвия, эстония, россия, украина, выборы, выборы в латвии, выборы в литве, rubaltic, rubaltic.ru']","['Новости Прибалтики, России и мира. Объективная аналитика. Мнения ведущих экспертов по Прибалтике. Актуальное в политике, экономике и международных отношениях.']",False,False,11,False,False,False,True,57724,RU,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,3220.0,1894.0,,5114.0,False,RU-CENTER-RU,,,webyou.pro,8342,RU,disinformation
234,reporterz.com,1,True,14,False,False,,False,,,False,False,13,False,False,True,True,16276,CA,True,False,False,90.0,1.0,US,"cPanel, Inc.",False,True,4615.0,1960.0,-1595.0,6575.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",daybeam.com,16276,CA,disinformation
235,conexaopolitica.com.br,16,True,83,True,True,True,False,,"['Mercado, Política, Negócios e Justiça']",False,False,22,True,False,True,True,53107,BR,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,489.0,2068.0,-1133.0,2557.0,N/A,,,,,,,disinformation
236,news-front.info,0,True,126,True,True,True,False,,"['Информационное агентство News Front публикует последние новости России, Украины, Сирии, Новороссии (ЛНР, ДНР) и актуальные мировые новости. Фото и видео репортажи.']",False,True,15,True,True,False,True,43298,RU,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,1562.0,1725.0,-1343.0,3287.0,True,Registrar of domain names REG.RU LLC,RU,Privacy Protection,reg.ru,197695,RU,disinformation
237,aif.ru,1,True,104,False,False,True,True,"['аргументы и факты, аиф, еженедельник аргументы и факты']","['Аргументы и Факты: круглосуточное ежедневное обновление новостей России и мира, репортажи, истории. Темы в формате вопрос-ответ, инфографики, фото и видеоматериалы. Полнотекстовые выпуски газеты, архив номеров']",False,False,6,False,False,False,True,262254,NL,False,False,False,397.0,1.0,BE,GlobalSign nv-sa,True,True,8066.0,1821.0,,9887.0,False,RU-CENTER-RU,,JSC Argumenti i fakty,52.,,,disinformation
238,politz.com.br,1,True,7,,,,,,,False,False,13,True,False,False,True,13335,None,True,False,False,90.0,1.0,US,Let's Encrypt,True,True,1648.0,1639.0,-1275.0,3287.0,N/A,,,,,,,disinformation
239,inquisitr.com,2,True,35,True,False,True,False,,['Quality news and entertainment stories relevant to readers worldwide.'],False,False,13,False,False,False,True,14618,US,True,False,False,394.0,1.0,US,Amazon,False,True,4230.0,2345.0,-1363.0,6575.0,True,NAMECHEAP INC,IS,Privacy service provided by Withheld for Privacy ehf,awsdns-40.org,16509,US,disinformation
240,thenewsnerd.com,0,False,2,True,True,,False,,,False,False,15,False,True,False,True,13335,None,True,False,False,90.0,1.0,US,Let's Encrypt,True,True,-350.0,1811.0,-1507.0,1461.0,False,DropCatch.com 361 LLC,RS,,cloudflare.com,13335,US,disinformation
241,baltnews.com,2,True,14,True,True,True,False,,"['Качественная информация о событиях в странах Балтии и в мире: экономика, культура, происшествия, спорт, политика, путешествия. Все форматы: новостные ленты, авторские материалы, видео, комментарии.']",False,False,12,False,True,False,True,44479,RU,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,4118.0,1726.0,-1360.0,5844.0,True,"Regional Network Information Center, JSC dba RU-CENTER",RU,Privacy protection service - whoisproxy.ru,baltnews.com,44479,RU,disinformation
242,alarabiya.net,4,True,89,False,False,True,False,,"['An in-depth coverage of local & global breaking news offering live reports on the latest political, economic, social, and cultural affairs. only on Al Arabiya']",False,False,13,False,False,False,True,396982,GB,False,False,False,339.0,1.0,US,DigiCert Inc,True,True,7112.0,2750.0,603.0,9862.0,False,"Network Solutions, LLC",US,,awsdns-35.org,16509,US,disinformation
243,frontnieuws.com,5,True,34,True,True,,False,,,False,False,15,False,False,False,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,-401.0,1862.0,-1578.0,1461.0,True,DREAMHOST,US,Proxy Protection LLC,cloudflare.com,13335,US,disinformation
244,elinvestigador.org,1,False,48,True,True,True,False,,"['El Investigador .org es un proyecto cooperativo sin ánimo de lucro, con investigaciones independientes sin conflictos de intereses y sin censura.']",False,False,18,False,False,False,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,-427.0,3714.0,-1595.0,3287.0,True,"Namesilo, LLC",US,PrivacyGuardian.org llc,cloudflare.com,13335,US,disinformation
245,theepochtimes.com,15,True,289,True,True,True,True,"['epoch times, news, newspaper, subscription, traditional values, truth, real news, unbiased news, accurate news, conservative']","[""The Epoch Times is an independent news media organization in print and online. It's rated as the most neutral among top media in an AllSides™ survey.""]",False,False,17,False,False,True,True,20446,US,True,False,False,395.0,1.0,GB,Sectigo Limited,True,True,5558.0,2478.0,-1351.0,8036.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",stackpathdns.net,20446,US,disinformation
246,uncutnews.ch,0,,,True,True,True,False,,['Unabhängige News und Infos'],False,False,12,False,True,True,True,29097,CH,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,,,,,N/A,,,,,,,disinformation
247,southfront.org,0,,,,,,,,,False,False,14,False,False,False,True,197695,RU,True,False,False,397.0,1.0,BE,GlobalSign nv-sa,True,True,1406.0,1882.0,-1414.0,3288.0,True,Registrar of Domain Names REG.RU LLC,RU,Privacy Protection,reg.ru,197695,RU,disinformation
248,americasfrontlinedoctors.org,2,False,67,True,True,True,False,,"[""Meet America's Premier Civil Liberties Organization. America's Frontline Doctors wants to Fight for Your Medical Freedom.""]",False,False,28,False,False,True,True,30148,US,True,False,False,366.0,1.0,US,"Starfield Technologies, Inc.",False,True,-510.0,1971.0,-1406.0,1461.0,False,Epik Inc.,US,"Anonymize, Inc.",sucuridns.com,30148,US,disinformation
249,ioerj.com.br,2,False,28,False,False,True,True,"['imprensa oficial, imprensa, ioerj, io, diario oficial, rio de janeiro, rj, rio, governo, empresa pública, iorj; Nosso papel é servir a sociedade; Certificação Digital, Certificado Digital, Certificado Digital Rio de Janeiro, Certificado Digital Niterói, Certificado Digital Bangu, Certificado Digital Baixada, Certificado Digital São Gonçalo, Certificado digital São João de Meriti, publicações oficiais, Certificado PRODERJ']",['A Imprensa Oficial do Estado do Rio de Janeiro é a empresa de serviços gráficos do Governo do Estado responsável pela publicação do Diário Oficial do Estado do Rio de Janeiro (D.O.).'],False,False,12,True,False,False,True,4230,BR,N/A,N/A,N/A,,,,,N/A,False,4370.0,2205.0,-586.0,6575.0,N/A,,,,,,,disinformation
250,akoy-pilipino.blogspot.com,11,False,3,True,True,True,True,['YOUR KEYWORDS HERE'],['YOUR DESCRIPTION HERE'],False,True,26,True,False,False,True,15169,US,True,False,False,84.0,138.0,US,Google Trust Services LLC,True,True,,,,,N/A,,,,,,,disinformation
251,news.am,26,True,58,False,False,,False,,,False,False,7,False,True,False,True,13335,US,False,False,False,365.0,2.0,US,"Cloudflare, Inc.",True,True,,,,,False,abcdomain (ABCDomain LLC),,,,,,disinformation
252,dutertetrendingnews.blogspot.com,1,False,14,True,False,False,False,,,False,False,32,True,True,True,True,15169,US,True,False,False,84.0,138.0,US,Google Trust Services LLC,True,True,,,,,N/A,,,,,,,disinformation
253,uol.com.br,16,True,44,True,True,True,False,,"['Grade, notícias, programas ao vivo e mais no site da TV Cultura']",False,False,10,True,False,False,True,7162,BR,True,False,False,379.0,1.0,US,"DigiCert, Inc.",False,True,8351.0,2241.0,-1561.0,10592.0,N/A,,,,,,,disinformation
254,msnbc.com,0,,,True,True,True,False,,['MSNBC breaking news and the latest news for today. Get daily news from local news reporters and world news updates with live audio & video from our team.'],False,False,9,False,False,True,True,16625,US,False,False,False,364.0,18.0,US,"Entrust, Inc.",False,True,8482.0,1934.0,1563.0,10416.0,False,"MarkMonitor, Inc.",US,"NBCUniversal Media, LLC",akam.net,21342,US,disinformation
255,iz.ru,2,True,191,,,,,,,False,False,5,False,False,False,True,57724,RU,True,False,False,397.0,1.0,BE,GlobalSign nv-sa,True,True,6930.0,1852.0,,8782.0,False,RU-CENTER-RU,,"Obshchestvo s ogranichennoj otvetstvennostyu ""Multimedijnyj informacionnyj centr ""Izvestiya""",ren-tv.com,212075,RU,disinformation
256,justjared.com,14,True,46,True,True,True,False,,"['Just Jared: The latest in entertainment news, photos, and celebrity gossip in tv, movies, music, pop culture and more!']",False,False,13,False,False,True,True,14618,US,True,False,False,395.0,2.0,US,Amazon,True,True,5116.0,2554.0,-1285.0,7670.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",awsdns-56.org,16509,US,disinformation
257,brasil61.com,0,,,,,,,,,True,False,12,False,False,False,True,16509,US,True,False,False,394.0,5.0,US,Amazon,False,True,-204.0,2031.0,-1267.0,1827.0,True,"ENOM, INC.",BR,REDACTED FOR PRIVACY,cloudflare.com,13335,US,disinformation
258,therightists.com,2,True,16,True,True,True,False,,['Is The Right Right?'],False,False,16,False,False,False,True,55293,US,True,False,False,90.0,1.0,US,"cPanel, Inc.",False,True,1060.0,1862.0,-1538.0,2922.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",supercp.com,13335,None,disinformation
259,qwazk.blogspot.com,0,,,False,False,True,True,"['Obat Herpes, Obat Herpes Alami, Obat Herpes Herbal, Obat Herpes Manjur, Obat Herpes Ampuh, Obat Herpes Tradisional']",['Obat Penyakit Herpes call 085 647 928 789'],False,False,18,True,False,False,True,15169,US,True,False,False,84.0,138.0,US,Google Trust Services LLC,True,True,,,,,N/A,,,,,,,disinformation
260,addiyar.com,15,True,14,True,False,True,False,,['Addiyar News'],False,False,11,False,False,False,True,13335,None,True,False,False,90.0,1.0,US,Let's Encrypt,True,True,5243.0,2792.0,-1288.0,8035.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",cloudflare.com,13335,US,disinformation
261,wisn.com,0,False,0,,,,,,,False,False,8,False,False,False,True,54113,US,True,False,False,397.0,45.0,BE,GlobalSign nv-sa,True,True,8594.0,1632.0,-1263.0,10226.0,False,"CSC CORPORATE DOMAINS, INC.",US,Hearst Stations Inc.,awsdns-13.com,16509,US,disinformation
262,asd.news,19,True,21,True,False,True,True,"['Украина, ЛДНР, Новороссия, Конфликт, Мониторинг, Война, Геноцид, Персоналии, Блог, Новости, Видео информация']","['Статьи, репортажи, аналитика, горячие новости, видеосюжеты на сайте Информационного агентства «Аналитическая служба Донбасса».']",False,False,8,True,False,False,True,48287,RU,True,False,False,397.0,1.0,BE,GlobalSign nv-sa,False,True,,,,,False,,,,,,,disinformation
263,daily-vine.com,0,False,10,False,False,,False,,,False,True,14,False,False,True,True,36352,US,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,410.0,1781.0,-1399.0,2191.0,True,Instra Corporation Pty Ltd.,NZ,REDACTED FOR PRIVACY,onlydomains.com,16509,US,disinformation
264,laisvaslaikrastis.lt,4,True,466,True,True,,False,,,False,False,20,False,False,False,True,15169,US,True,False,False,90.0,1.0,US,Let's Encrypt,True,True,-1009.0,1740.0,,731.0,N/A,,,,,,,disinformation
265,realorsatire.com,14,True,17,True,True,True,False,,"[""Naha Daily's website is down (or no longer active). Should we still review them? Yes! Find out why, and if their site is satirical or not.""]",False,False,16,False,False,False,True,13335,None,False,False,False,364.0,2.0,US,"Cloudflare, Inc.",True,True,1848.0,1804.0,-1439.0,3652.0,True,Google LLC,CA,Contact Privacy Inc. Customer 7151571251,cloudflare.com,13335,US,disinformation
266,ilblogdellestelle.it,8,True,26,True,True,True,False,,['Blog ufficiale della Piattaforma Rousseau'],False,False,20,False,False,True,True,16509,IE,True,False,False,395.0,1.0,US,Amazon,False,True,1197.0,1798.0,-1449.0,2995.0,N/A,Gandi SAS,,,n.,,,disinformation
267,nwoo.org,0,False,5,True,True,True,False,,"['nwoorg, Nwoo Org : Collect all Entertainment of latest news from Social platforms. Such as nwoo news, nwoo marketing news, nwoo Entertainment, Nwoo Fashion news, Nwoo Sports News, sports and important news all types of news exist on it and latest Breaking News Straight From the Entertainment Industry.']",False,False,8,False,False,False,True,13335,US,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,3785.0,1693.0,-1475.0,5478.0,False,"Dynadot, LLC",US,,cloudflare.com,13335,None,disinformation
268,today.com,17,True,82,True,True,True,False,,"['Find the latest tips, advice, news stories and videos from the TODAY Show on NBC.']",False,False,9,False,False,True,True,14618,US,False,False,False,365.0,1.0,US,"Entrust, Inc.",True,True,7638.0,2223.0,-1460.0,9861.0,False,"MarkMonitor, Inc.",US,"NBCUniversal Media, LLC",today.com,16509,US,disinformation
269,brasilacontece.net.br,0,,,True,True,True,False,,['Notícias e Informações'],False,False,21,True,False,False,True,13335,US,False,False,False,365.0,2.0,US,"Cloudflare, Inc.",True,True,-41.0,1868.0,-1482.0,1827.0,N/A,,,,,,,disinformation
270,react365.com,0,False,0,True,False,True,True,['React365'],"['Check this page for latest breaking USA and World news headlines, analysis, special reports plus covering major events and stories from year 2059.']",True,False,12,False,False,True,True,13335,US,True,False,False,90.0,1.0,US,Let's Encrypt,True,True,4438.0,1771.0,-1506.0,6209.0,False,"TurnCommerce, Inc. DBA NameBright.com",FR,Mediavibes SARL,cloudflare.com,13335,US,disinformation
271,grpshorts.blogspot.com,9,False,7,True,False,False,False,,,False,False,22,True,False,False,True,15169,US,True,False,False,84.0,138.0,US,Google Trust Services LLC,True,True,,,,,N/A,,,,,,,disinformation
272,hotnewsphil.blogspot.com,7,True,18,True,True,False,False,,,False,False,24,True,True,False,True,15169,US,True,False,False,84.0,138.0,US,Google Trust Services LLC,True,True,,,,,N/A,,,,,,,disinformation
273,clicrbs.com.br,19,False,73,True,True,True,False,,"['No clicRBS você encontra as últimas Notícias do RS, do Brasil e do mundo, além de conteúdos de esporte, grêmio, inter, jogos, entretenimento, tempo e vídeos.']",False,False,14,True,False,False,True,28357,BR,False,False,False,373.0,1.0,US,DigiCert Inc,True,True,6908.0,2223.0,-1549.0,9131.0,N/A,,,,,,,disinformation
274,breitbart.com,13,True,90,True,True,True,False,,['Syndicated news and opinion website providing continuously updated headlines to top news and analysis sources.'],False,False,13,False,False,False,True,396982,US,True,False,False,395.0,1.0,GB,Sectigo Limited,True,True,7297.0,4391.0,-1291.0,11688.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",cloudflare.com,13335,US,disinformation
275,philnewscourier.blogspot.com,5,False,5,True,False,True,False,,['We deliver news on time'],False,False,28,True,True,True,True,15169,US,True,False,False,84.0,138.0,US,Google Trust Services LLC,True,True,,,,,N/A,,,,,,,disinformation
276,celebritynetworth.com,3,False,55,True,True,True,False,,['A huge collection of all the celebrity net worths of the world. How much is Floyd Mayweather worth? Compare yourself to your favorite celebrity.'],False,False,21,False,False,False,True,13335,US,False,False,False,365.0,2.0,US,"Cloudflare, Inc.",True,True,4577.0,1998.0,-1280.0,6575.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",cloudflare.com,13335,US,disinformation
277,gellerreport.com,4,True,89,True,True,True,False,,"[""The Must be Told Your contribution supports independent journalism Please take a moment to consider this. Now, than ever, people are reading Geller Report for news they won't get anywhere else. But advertising revenues have all but disappeared. Google Adsense is the on advertising monopoly and they have banned us. Social media giants...""]",False,False,16,False,False,True,True,13335,US,False,False,False,365.0,2.0,US,"Cloudflare, Inc.",True,True,897.0,1659.0,-1264.0,2556.0,False,Pair Domains,US,AFDI,cloudflare.com,13335,US,disinformation
278,dailystar.co.uk,2,True,203,True,False,True,False,,"['All the best news stories, sport & showbiz from the Daily Star, the top destination for big laughs.']",False,False,15,True,False,True,True,16509,IE,True,False,False,394.0,93.0,US,Amazon,False,True,8252.0,1927.0,-1557.0,10179.0,N/A,"CSC Corporate Domains, Inc [Tag = CSC-CORP-DOMAINS]",,,n.,,,disinformation
279,utro.ru,8,True,32,True,False,True,True,"['последние новости, лента новостей, новости сегодня, новости России и мира, утро ру']","['Последние новости на сегодня. Самые свежие новости России и мира, новости политики, шоу-бизнеса. Происшествия сегодня – фото и видео. Лента новостей Утро.ру.']",False,False,7,False,False,False,True,50340,RU,True,False,False,397.0,1.0,BE,GlobalSign nv-sa,True,True,7152.0,2005.0,,9157.0,False,RU-CENTER-RU,,LLC Utro.ru,goodoo.ru,49505,RU,disinformation
280,buzzfeed.com,2,True,24,False,False,True,False,,['BuzzFeed Daily (daily) on BuzzFeed'],False,False,12,False,False,True,True,16509,US,True,False,False,341.0,1.0,US,Amazon,True,True,6055.0,1981.0,-1218.0,8036.0,False,"MarkMonitor, Inc.",US,"BuzzFeed, Inc.",awsdns-62.net,16509,US,disinformation
281,sonar2050.org,0,True,27,True,False,True,True,"['Союз, Белоруссия, Россия, Союзное мышление, Союзная идентичность, Госбезопасность Союза, Политэкономический нарратив, Гуманитарный нарратив']","['СОНАР-2050 рассказывает о Союзах, которые мы потеряли и о Союзе, который мы сохранили и развиваем – Союзном государстве России и Беларуси.']",True,False,13,False,False,False,True,197695,RU,True,False,False,397.0,1.0,BE,GlobalSign nv-sa,False,True,638.0,1919.0,-1543.0,2557.0,True,Registrar of Domain Names REG.RU LLC,RU,Privacy Protection,reg.ru,197695,RU,disinformation
282,intouchweekly.com,3,True,72,True,True,True,False,,['Your ultimate source for breaking celebrity news — get the latest on your favorite stars and the glamorous lives they lead!'],False,False,17,False,False,True,True,2635,US,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,6078.0,1958.0,-1317.0,8036.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",awsdns-35.org,16509,US,disinformation
283,srspol.sk,0,False,18,True,True,True,False,,['Slovensko-ruská spoločnosť poskytuje aktuálne spravodajstvo z celého sveta. Cieľom webu je poskytnúť objektívne a komplexné informácie.'],False,False,9,False,False,False,True,24971,CZ,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,4377.0,1833.0,-1492.0,6210.0,N/A,"Webglobe, s.r.o.",,,ignum.com,48689,SK,disinformation
284,paulcraigroberts.org,2,False,38,,,,,,,False,False,20,False,False,False,True,396982,US,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,2757.0,3087.0,-1395.0,5844.0,True,"DNC Holdings, Inc.",US,Jewella Privacy LLC,directnic.com,399522,US,disinformation
285,tkp.at,6,True,89,True,True,True,False,,"['TKP ist ein Redaktionsnetzwerk eigenständiger Autoren, unabhängig von politischen Parteien oder Organisationen.']",False,False,6,False,False,False,True,2635,US,True,False,False,90.0,27.0,US,Let's Encrypt,False,True,,,547.0,,False,next layer Telekommunikationsdienstleistungs- und Beratung GmbH ( https://nic.at/registrar/704 ),,,,,,disinformation
286,rightwingtribune.com,1,False,31,False,False,,False,,,False,False,20,False,False,True,True,16276,CA,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,1351.0,1937.0,-1556.0,3288.0,True,FastDomain Inc.,US,DOMAIN PRIVACY SERVICE FBO REGISTRANT,cloudflare.com,13335,US,disinformation
287,ebc.com.br,1,False,20,True,False,True,True,"['Notícias da EBC, TV Brasil, Rádio Nacional, Rádio MEC, Portarias, Governança Corporativa, Acesso à Informação']","['Portal Institucional da Empresa Brasil de Comunicação. Notícias da TV Brasil, Rádios Nacional e MEC e Agência Brasil. Portarias, Acesso à Informação e outros']",False,False,10,True,False,False,True,1916,BR,True,False,False,397.0,1.0,BE,GlobalSign nv-sa,True,True,4510.0,3526.0,-1583.0,8036.0,N/A,,,,,,,disinformation
288,karinamichelin.com,1,True,16,True,True,True,False,,['News'],False,False,18,False,False,False,True,398101,US,True,False,False,397.0,1.0,US,"GoDaddy.com, Inc.",False,True,-479.0,1940.0,-1349.0,1461.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",domaincontrol.com,44273,US,disinformation
289,geworld.ge,0,True,12,True,True,True,False,,"['საქართველო და მსოფლიო, წაიკითხეთ უახლესი ამბები საქართველოდან და მსოფლიოდან, პოლიტიკა, საზოგადოება, მედიცინა, მეცნიერება, მსოფლიო ამბების მიმოხილვა რეალურ დროში']",False,False,10,False,False,False,True,47810,GE,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,,,,,False,,,,,,,disinformation
290,brownstone.org,0,,,True,True,True,False,,"['Brownstone Institute: New ideas in public health, science, and economics defending and promoting freedom, rights, and open dialog']",False,False,14,False,False,False,True,13335,None,False,False,False,365.0,2.0,US,"Cloudflare, Inc.",True,True,5657.0,1648.0,-1328.0,7305.0,True,Google LLC,CA,Contact Privacy Inc. Customer 7151571251,cloudflare.com,13335,US,disinformation
291,teddystick.com,0,False,14,,,,,,,False,False,14,False,False,False,True,13335,None,True,False,False,90.0,1.0,US,Let's Encrypt,True,True,873.0,1683.0,-1318.0,2556.0,True,Google LLC,CA,Contact Privacy Inc. Customer 7151571251,cloudflare.com,13335,US,disinformation
292,politicops.com,0,False,8,False,False,,False,,,False,False,14,False,False,True,True,31898,US,False,False,False,365.0,1.0,BE,GlobalSign nv-sa,False,True,1090.0,1832.0,-1467.0,2922.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",cloudns.net,43350,NL,disinformation
293,aol.com,0,False,4,True,True,True,False,,"['Discover the latest breaking news in the U.S. and around the world — politics, weather, entertainment, lifestyle, finance, sports and much more.']",False,False,7,False,False,False,True,10229,TW,False,False,False,174.0,48.0,US,DigiCert Inc,False,True,8658.0,1723.0,-1326.0,10381.0,False,"MarkMonitor, Inc.",US,Yahoo Assets LLC,yahoo.com,10880,US,disinformation
294,realrawnews.com,3,False,3,False,False,,False,,,False,False,15,False,True,False,True,398108,US,True,False,False,90.0,1.0,US,"cPanel, Inc.",False,True,-394.0,1855.0,-1490.0,1461.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",domaincontrol.com,44273,US,disinformation
295,refinery29.com,5,True,14,True,True,True,False,,"['Refinery29 is a creative global platform for ALL young people. We tell stories in our own words that enlighten, inspire, and drive change from the ground up. We exist at the intersection of style, fashion, beauty & shopping; work & money; sex, relationships & wellbeing; entertainment and gaming, and identity. As a community-driven brand, our mission is to arm you with what you and your communities need to find joy, meaning, and agency.']",True,False,14,False,False,False,True,54113,US,True,False,False,397.0,1.0,BE,GlobalSign nv-sa,False,True,5217.0,3549.0,-1301.0,8766.0,False,GANDI SAS,US,Refinery29,awsdns-38.org,16509,US,disinformation
296,unser-mitteleuropa.com,0,True,147,,,,,,,False,True,22,False,False,False,True,197695,RU,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,1083.0,1839.0,-1440.0,2922.0,False,Registrar of domain names REG.RU LLC,PL,,reg.ru,197695,RU,disinformation
297,ussanews.com,8,False,88,True,True,True,False,,"[""The Tea Party's Front Page for Breaking News.""]",False,False,12,False,True,True,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,3289.0,1825.0,-1451.0,5114.0,True,NAMECHEAP INC,IS,Privacy service provided by Withheld for Privacy ehf,cloudflare.com,13335,US,disinformation
298,agoraparana.com.br,8,True,37,False,False,,False,,,False,False,18,True,False,False,True,47583,BR,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,7292.0,1840.0,-1459.0,9132.0,N/A,,,,,,,disinformation
299,newswatch33.com,0,False,59,True,False,True,True,"[['cnn news, cnn, barack obama, google news, celebrity news, breaking news, nbc, obama, news, gossip, entertainment, celebrities,', 'CNN News, cnn breaking news, fox breaking news, celebrity gossip, kim kardashian instagram, world news, current events, shooting games, xbox 360, xbox one games, playstation 4, technology news, new technology, iphone 6 case, iphone 7, apple store, xbox one games, playstation 4 games, playstation 4 console, celebrity news, celebrity gossip, latest celebrity news, celebrity photos, music videos, new rap songs, nicki minaj instagram, fox news, abc news, cnn news, world news, news today, headline news']]","[['Shocking Global News Headlines', 'Breaking News and Trending Headlines', 'Homepage - clean']]",True,False,15,False,True,True,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,-548.0,1643.0,-1508.0,1095.0,False,DropCatch.com 1174 LLC,BG,Edoms LLC,cloudflare.com,13335,US,disinformation
